name,price,condition,brand,model,memory_GB,title,info,link
MSI NVIDIA GeForce RTX 2060 6 GB,120.5,Pre-Owned,MSI,NVIDIA GeForce RTX 2060,6.0,MSI NVIDIA RTX 2060 Ventus 6GB GDDR6 Graphics Card (G2060V6C),Pre-Owned · MSI · NVIDIA GeForce RTX 2060 · 6GB,https://www.ebay.com/itm/235057155879?epid=8030521904&hash=item36ba7f8f27%3Ag%3A0WwAAOSwHrJkkPfW&amdata=enc%3AAQAIAAAAwKUwHsMNyC%2FpAnjWAS%2FskdsEeflFrvmM5iLn%2F%2Fgx4rKLPcowN3eIAF5WMr9Md8bb3sXMh8R%2BkVR6CIIgsRKCgHlKLZMSjJOoih%2BfE9og5JbNIj%2F8iVX3s2fMnfSMmkSzfE0e0jzbB6JsntUG2uUhcD5%2BEcoJ4EHnvPVVwRCLOqrOYy%2FLdwpdzDHXLEbPN1eCjEqPCfC4DVHzWmwWlR0tETJ6WLJrHDqputoCVlmcMoy%2BFx8y8p8BF2INUGLqzFH8lQ%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce RTX 3070 8 GB,396.99,Pre-Owned,MSI,NVIDIA GeForce RTX 3070,8.0,MSI GeForce RTX 3070 GAMING X TRIO GDDR6 Graphics Card L28,Pre-Owned · MSI · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/334638063312?epid=22043706304&hash=item4de9fb9ed0%3Ag%3AExcAAOSw3ZFjfWPo&amdata=enc%3AAQAIAAAA4HoNH4H%2FtEw%2B2qy3nSIEl8IhQqHnQRCa5XK3Xx3qzwqfQMvsWTBCBRwc3gCblCnWUQHTeoJQ132Q%2FPekYQc%2BkJU%2BDf5HTVUAbGBFergXg3%2B%2B3zYQCjD9Lfl80gVeD7uQ2mihJw%2B%2BFfyF%2BTZv%2F%2Bz5%2FcZksWYe8ZgRzelVXdW7Ecez3bL44zSMjz3RLtKVduUVEFjGKmqUfJF5ZUJ%2FRCcR9MfrwcdrhgNgN5IH6c6vegb7JCoMTK7XDV1X66axnZQ2ao2%2BTykpkQVJObqZFwplTFpXm9W%2FJDHVrzeZTXhLjO3U%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3080 10 GB,598.99,Pre-Owned,EVGA,NVIDIA GeForce RTX 3080,10.0,EVGA GeForce RTX 3080 10GB GDDR6X FTW3 Ultra Graphics Card 10G-P5-3897-KR L28-02,Pre-Owned · EVGA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/334638063146?epid=28049305346&hash=item4de9fb9e2a%3Ag%3ACsIAAOSw8ZNjfWcT&amdata=enc%3AAQAIAAAAwC6bg0jz%2ByRkdglihS%2BGyk4gHKxQXmPbRIOtlLXe0Qz3AAQXlRM5o5kxjlHwufi1pyXZU3C8a7Lz%2Fqzq%2FRNZjvbzDChQA%2FjUcbRIJZrEzStWLz4jm7RcLHG2V4HKEQglAnl4GNCBogw7yFqiULkCSApT4iUonVyKGlmSqTRgnXKN0iY8OI6faAROkdFFXTg8Xc5VllPUGiM9EZZZgE9qw9X3914MlqZJlOyh78%2F46B9xuM%2Bim2AYRMDO66AQaSMwog%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce RTX 2080 8 GB,229.97,Refurbished,NVIDIA,NVIDIA GeForce RTX 2080,8.0,NVIDIA GeForce RTX 2080 Super 8GB GDDR6 Graphics Card - HP OEM TESTED SHIPS FAST,Refurbished · NVIDIA · NVIDIA GeForce RTX 2080 · 8 GB,https://www.ebay.com/itm/185928709069?hash=item2b4a36f3cd%3Ag%3ACAQAAOSwTh5kfjTE&amdata=enc%3AAQAIAAAAwGSR6Ml3omPjbOEcH7hVX8Vt5LjTdU5BG6rKTWUaz5zwyfYTnmM4FkHpnIKNmvnrSEOtbySA1G%2BYHOUUcOgh3QVyHYfmXcC7JIk7FLV4JS%2Fi7RoDknJoKtYf9%2BfQQ%2FaTj6inWw70yDGLZRe6jrkhunKVfiyriP8RAK1SHnp4Ip3pLoqSWzA0EaNk6bLp%2B5SG9T6u2NC28oFA%2FN66PXpEJguAgR1txePrMV4qFH6yGmNu8VdsleaDW3OGZ16qaHKvHg%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3060 12 GB,250.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3060,12.0,GIGABYTE NVIDIA GeForce RTX 3060 VISION 12GB GDDR6 Graphics Card,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3060 · 12 GB,https://www.ebay.com/itm/175741822957?hash=item28eb0767ed%3Ag%3AfgMAAOSwjH1kbRzy&amdata=enc%3AAQAIAAAA4ITTSVcJ1EBP9xKZzYczSuMmN2GtqmracrnYrMcxyiWLofdGmObGKZqPnIWyhs9%2BXNPXvSLeBVI%2BjEWfgNL2b5jgG34UydX%2F%2FHYpCt6DnjP5ij5sG5uvwwl%2FSldWEvDXEsSLtLpsKWrT8cXhyVF5JHsf3K2UbdKWRtmuQcrkXfa853NNrlR1yYwEnYq6JsdHaO5A7UtnK8LL8Hr335GrMNseQLv8CtJPTrVdCwQrLl%2FJ9s1OOzW1Atpp19KDWkbhEjrfW9KrQQd%2BJqPDR7B%2FnAstbbqngku9nPPWVU%2FktfLd%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
POWERCOLOR AMD Radeon RX 6800 XT 16 GB,429.99,Pre-Owned,POWERCOLOR,AMD Radeon RX 6800 XT,16.0,PowerColor Red Devil AMD Radeon RX 6800 XT 3DHE OC 16GB GDDR6 Graphic Card,Pre-Owned · PowerColor · AMD Radeon RX 6800 XT · 16 GB,https://www.ebay.com/itm/314654900540?epid=27042941808&hash=item4942e4c13c%3Ag%3AaL8AAOSwISZkjjed&amdata=enc%3AAQAIAAAA4Gm9x48%2B8dH3ZGSLgOpdl8%2F1Xio3UB%2FAXrO7YiznHAs7yiA2DF31HnBsiMZ6ieCGRmejATuYY0%2FDBNkARTJ34LYL4ptKNR43tyqLdgS7qGUseVZ9tg10%2B%2BkG7Q6PpYo%2B8JCN%2FElw%2FR1ivMCpRE12z91JVNWiQSMMPRIpbFSKUbo7HBYi3eZIn0LfFi%2BmEyW8ts4aZ5%2F6pNKclx%2FmMCOmA5n4DlcJKIrkNqqCrcqbOgzKqNtbJdbJ55TOiY72U1PC9771Hrnim0nwj5RprYbAGHi3cE6TyOv7TxVuLdgZUo1W%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
ZOTAC NVIDIA GeForce RTX 3070 8 GB,224.0,Pre-Owned,ZOTAC,NVIDIA GeForce RTX 3070,8.0,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC 8GB GDDR6 Graphics Card,Pre-Owned · ZOTAC · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/404336216820?epid=13041886464&hash=item5e24510af4%3Ag%3AyeQAAOSw5glki6ms&amdata=enc%3AAQAIAAAAwLSBYGvhHZkLfEIEmHJQ4fGQ1yavoWoMwSfZV7O8Upk42KeSpeyhv6Bvu77vR7mfga6MR333x0DFksYasOcof61rjVhdDADi%2B6ZdLuGXXJCpZLOdD6gVHtdzOdrg8%2Fb9WVHKAHScQFOS3Z75ZTRdbBgQYdIBmzSyIVIRKDwcYu%2B5HdALX59TMLaBu%2BGrWc%2FzoEB5ZSc8qwapZ1bZ%2BNZeOJzbK2OpDWLp5CIpUKLkJcpb4ghHqQ8TH1iVp0IXqWdLqg%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 2070 8 GB,219.5,Pre-Owned,EVGA,NVIDIA GeForce RTX 2070,8.0,EVGA GeForce RTX 2070 SUPER XC ULTRA GAMING Graphic Card - Black...,Pre-Owned · EVGA · NVIDIA GeForce RTX 2070 · 8 GB,https://www.ebay.com/itm/204368759304?epid=2317015440&hash=item2f9553ca08%3Ag%3ATxAAAOSwmsFkgmqO&amdata=enc%3AAQAIAAAAwMy%2FWaqf1jHLlo8TXg21zLmUPMxjp3on1UCfNsf2jl%2BGnMy8ohSdMhNZ4o8uDkTKbuXfECycbCoh8mK498ICvc0RoPrfnBoHO3klonBd72eQFgsGVtAGSqgRCldcgFogJDlYVKN2n2XxNQ42y8USF9icWuZ0RtbHTL45r6hutpfUEXMbTyDXhErYf2%2B02tyDSNZDkph3L%2BVA5EbW5eFnE3RPg%2B9o9yiWwisBWIZjKzZjmM%2FIN6tRo4sJ%2BR7uo4y%2Beg%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce GTX 1080 Ti 11 GB,182.5,Pre-Owned,GIGABYTE,NVIDIA GeForce GTX 1080 Ti,11.0,GIGABYTE GeForce GTX 1080 TI 11GB GDDR5X Gaming Graphics Card,Pre-Owned · GIGABYTE · NVIDIA GeForce GTX 1080 Ti · 11 GB,https://www.ebay.com/itm/125983082817?epid=2299507027&hash=item1d552d4941%3Ag%3AzMkAAOSwB0Zki7li&amdata=enc%3AAQAIAAAAwNH5UbKAYUaPidblaxY1Irr%2Bt6zDtnDpwh83Mpe48ZHuPO4cMo8hfICPNZZWYVMKaCH0N41id9eL61hIztIzDLpuBox8YYBBZWiSC4fH09VFB6X18zOm1YNiMgwvNF7QtY3AHUMemtymi%2FJG5mG3A9ynRarkpICi7uPpBTxo82bF0lb2IneUvkC7ijP2mwmtSdktt3wHp0vEGyqjk1w8JEYtSeOC8rzmGNsNCuXlfb1hyi%2FF70v9fi1r75N5e%2BflpA%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
PNY NVIDIA GeForce GTX 1660 6 GB,95.0,Pre-Owned,PNY,NVIDIA GeForce GTX 1660,6.0,PNY NVIDIA GeForce GTX 1660 SUPER GDDR6 Graphics Card,Pre-Owned · PNY · NVIDIA GeForce GTX 1660 · 6 GB,https://www.ebay.com/itm/115838935491?epid=8038234653&hash=item1af889e1c3%3Ag%3AbvYAAOSwfA9jN%7E9Y&amdata=enc%3AAQAIAAAA4G4me1N5bW69ua0R89A1zzJ0noe8l%2FcY7rcfuZdW%2Fqh5Y7DB8xyIOg7gTHxVngVdxu93VTDHLksGmPv%2B7hkljY813SQkqWXIpvlw5w121GVu%2B73DJAwIfMX%2F4uHEGeKutoCnjtffPsmUVQ4ICdchmUt8LwN5ks7jpan1HQCbEMoKzm6NHgvbKJek2C%2Fke0ZAnbdrOlwv4qCje5NMRbM1taACzVjkSRKRi9nUoTZ9soWJypVJqmZLSYfJ%2FBaiI7J96RpQminU5rBG88P%2BFPAeCLy0%2BZsEczsnI8AJsasR%2BZ3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
SAPPHIRE AMD Radeon RX 580 8 GB,74.99,Pre-Owned,SAPPHIRE,AMD Radeon RX 580,8.0,AMD RX 580 8GB GDDR5 Graphics Card SAPPHIRE NITRO+ WORKING USED with Box,Pre-Owned · SAPPHIRE · AMD Radeon RX 580 · 8 GB,https://www.ebay.com/itm/204374959013?epid=21033524747&hash=item2f95b263a5%3Ag%3AM5oAAOSw16hklHIB&amdata=enc%3AAQAIAAAAwCBUXgccrvoZXttsUE3VjnfAo8wPaAB8A2ohs77lMWg9%2B75tvIk%2FjtvcoP95u2cAQtKMGqWLtUA8m0ltG8EF8fyvON24me7ceVyUIoZjzSkbKJxVcIE%2FdUY8PSMhYVPCwDKG0lEACVXx8%2FHbKKuzcCJsUvDj6OhWreHTYc7GgwAMHrduX%2BqUqPKGWa%2FYq88Yt9q6YgaPxjT2n5EoiWNMuFtxl8xAhUOBiMScUqlAXdVCSudoo7vno8pwajLr9HxRgQ%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,232.5,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3060 Ti,8.0,GIGABYTE GeForce RTX 3060 Ti GAMING OC 8GB GDDR6 Video Graphics Card  - RT1023,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/125980386865?epid=25043318801&hash=item1d55042631%3Ag%3AEZEAAOSwcJlkQXko&amdata=enc%3AAQAIAAAAwLhxNqeJTG1hs5k3V7HZ5KHJtxCd0Fr0BVYSrVOsf1DOpf%2BZqK5dTZiqxwNVYzhKl1CeFqRP9kX6ij8XEsXLPgyV6k5LRia0sK%2B1u29t6q7%2BzFxg87j2xLXt6QvLMKF0mze9aTHtOhxnH16pxaQtWeW%2FcM2L6pmAvx3vuWEPCi6VxSoG0NGQ4vU5JLJCMiyq1WFsroPjuqW%2BEDkA2wzfRMEBXiAEnzv8kL4JLIY%2FgNFSkyR%2Bp7djQQ05odSR%2FhpZ4Q%3D%3D%7Ctkp%3ABk9SR_yc1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1060 6 GB,74.99,Pre-Owned,EVGA,NVIDIA GeForce GTX 1060,6.0,EVGA NVIDIA GeForce GTX 1060 6GB GDDR5 Graphics Card,Pre-Owned · EVGA · NVIDIA GeForce GTX 1060 · 6 GB,https://www.ebay.com/itm/125985684040?epid=245347643&hash=item1d5554fa48%3Ag%3AY%7EwAAOSwuM5kk1KY&amdata=enc%3AAQAIAAAAwOVP7QkpAiN%2BuH9jdxBqxHl2FNEMBr%2FN0YAYeJ%2FiieCwUZnzEA4QXDsg8RTrp3u4VrLb97cygfje4%2Btp8%2BBfYjX5H9yndVKQpjqgAmca6GNBOcMZ5HEqwra9ldTyQYBiWPyTxax8Oudt0Bq9tqeyWnR8oSPIf1eXI%2F36DC2wU5QqEV5yA0SMcQyWHVJyW4nS2%2FGWfR585X7SbaaK856FKqCi4RW467uFaamZ8ZaiwRhRfyYWjzoEG%2FAUKAS%2BqFq2Zg%3D%3D%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,226.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3060 Ti,8.0,GIGABYTE GeForce RTX 3060 Ti GAMING OC PRO 8GB GDDR6 Graphics Card RT1022,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/125980386046?epid=11043321202&hash=item1d550422fe%3Ag%3ARQ0AAOSwxeFkQXZ0&amdata=enc%3AAQAIAAAAwDHgpQIs12jikcCPQrzOJDJG52wBGO4MFw0mc%2B38Rt1LYlXvh1grJGuaL0QTC3ZKcA8znrCFPRXKsd2cfTQpqxes3ngfv8mQVmBNXW8Iw77CPBaGMeuVhQGIB6lz6Ab1kKB8D%2BqgicFB5CaGM0XSHYRgGAIsaGww%2FXRdy21yIus68lFM7H8d70U6paDiGrYEb1572Nfw9%2BXypFPH6%2BrNuWvi3b%2FHQSU6zg4bOQwzUcLG%2BC1kvJSA0LLMszqKW6R5ng%3D%3D%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3080 12 GB,505.0,Pre-Owned,EVGA,NVIDIA GeForce RTX 3080,12.0,EVGA GeForce RTX 3080 FTW3 12GB GDDR6X Graphic Card (12G-P5-4877-KL),Pre-Owned · EVGA · NVIDIA GeForce RTX 3080 · 12 GB,https://www.ebay.com/itm/225620077844?epid=11052095001&hash=item3488012d14%3Ag%3AGHIAAOSwWxNki5my&amdata=enc%3AAQAIAAAAwGw2GXsoAzotoLFeh%2FVyObV2vEEiR6Lu631O4fdChGpOBoQ2A%2B4qew5Q6VasedZr4%2Fw16HLvAEwYlbOue22kiOkxm7WznK8YXqeuVwlI4dUBb3wFRBoHunwCL6Vy1nuLCzLeDHcySTOCFSEPDHVvd0OU5FrR5EIcHDS8NVaP4Jvl5adeUdak9dyhcQ8b%2Fo2E%2BeF3TEr0kDRnJCN%2FmjNsOIgC0X6gHN2hk%2FckqREaCIakxwEl6tzfxuMSZaho3TurUQ%3D%3D%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce GTX 980 4 GB,74.99,Pre-Owned,NVIDIA,NVIDIA GeForce GTX 980,4.0,NVIDIA GeForce GTX 980 Founders Edition 4GB GDDR5 Graphics Card GPU Tested (A),Pre-Owned · NVIDIA · NVIDIA GeForce GTX 980 · 4 GB,https://www.ebay.com/itm/364311237949?epid=220560618&hash=item54d2a4553d%3Ag%3AiwMAAOSwAatkkMwq&amdata=enc%3AAQAIAAAA4NnijOEeXin69%2Bw3ykx%2BQjisdxI%2FnOjhPVtjq%2F%2Bek6whKt3DTUNK4nbsKXlfC83pCK5Sl0B%2FKQdVKfgID8%2FjlAjP8G1b3uKziJQoL25ayh%2FKkG3XpVBLngpY4SNb1Ut%2FFSUM658GA%2Fuc%2Buv157GVoInupq3DJ5LvDJkGO4x7whk1MtpWzmO8Fi3P29qOqWo3VOq4brlkcimfkrWckF77OOaKxsfyowNpvP%2FfiGDRsd818VcftUnGcgWjFiqj2tx6U5tc2RQtXo8ci3%2FaLgX4f3SXhUI4JjJrxKksazGYvSV7%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
ASUS NVIDIA GeForce RTX 3080 10 GB,392.92,Pre-Owned,ASUS,NVIDIA GeForce RTX 3080,10.0,ASUS GeForce RTX 3080 10GB GDDR6X Graphics Card (TUF-RTX3080 GAMING),Pre-Owned · ASUS · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/155622181761?epid=25043419851&hash=item243bce0b81%3Ag%3AdpkAAOSw6oBkk4Zy&amdata=enc%3AAQAIAAAA4FAP9onM8%2B7O0Qs01%2BL42Agrm7nNiq4UAKlCkWY8eBrv2ud0WTKXCdxbAk3KS5JFUaiS8SBpIylnZFqlS3ZBUat%2FkGzbJPP4wACocs5mx9Cj2EIggGzMKmw9l0JANTgxKB%2Fae88lYoVxkQyRbvYNfJHt10O1fXaSoLa%2FlcCSc54Mxcgse6nFkPKlcxUEm%2F9b3kUQUEYNEtG5f7TehKxOCYE6fjz7%2Bv%2FHa6futP0fvZtJ5Qu7S0juUNIuG0mvK4E4X1hClZNuvanvOFx6VtPjoQojNyfx7d6ZfnduCX3fUQCy%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
ASUS NVIDIA GeForce RTX 3060 Ti 8 GB,270.0,Pre-Owned,ASUS,NVIDIA GeForce RTX 3060 Ti,8.0,ASUS TUF NVIDIA GeForce RTX 3060 TI 8GB GDDR6 OC GRAPHICS CARD TESTED WORKS,Pre-Owned · ASUS · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/195837690915?epid=16049131519&hash=item2d98d60423%3Ag%3ArRkAAOSwnEhklLEx&amdata=enc%3AAQAIAAAA4EqzfjHNasGOmH6VOoaEUiGCsNdJ64%2BwPeLnTqc19CQ1UF4McN2dqLiFq2XjjV6jZuBn%2FOPWfY0giMjcn1kQaZj10ls3kVFCCgo%2BJqpsxlqD4xUgnh0KBKXbvDeHweeUAIuOONE4%2FI5wwoKsJBPEnDFkQ%2BR6hiyJKFBpniQn11n6zTi%2ByWw0ZuIBLVo%2BlbzwuA18m6mQRZo6ypy39YzzB3woT%2BuIkyA%2BBK3MDPJ9eHOgR91a4dcCS17pQAUIA5KIcDIxO2PnXsQY3wil85DPUCUX5WgVb1xt44ykcBcM0imt%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3080 10 GB,393.0,Pre-Owned,EVGA,NVIDIA GeForce RTX 3080,10.0,EVGA (10G-P5-3885-KR) GeForce RTX 3080 10GB Graphics Card,Pre-Owned · EVGA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/235051730699?epid=24052381415&hash=item36ba2cc70b%3Ag%3A7IgAAOSw865ki5yF&amdata=enc%3AAQAIAAAAwJd1G7VY5WpRWHRQalom8SeJfEDNPFikS0CJyFdLV4iA1ZNS1fpFt211AAUY8Hgu8tvFK5oKdXgmGI7PyhEsKQGwe%2F%2BqKVyIWHLcywM%2FVJVtndbYCxVKZf%2FqEFg6K1mt9Few6Ho4gQqRNLg3jhQrgaQyWmxcM6UGdGdgTmQNy%2BHumx6cFl9H8dmIBzITC9JsmeugEUqxTYAnI8mP97lnj1NwS%2BzrcayF2BwRbLrmYQ5xplWPr1nsUqrdNRyYVDfcEg%3D%3D%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3060 12 GB,223.5,Pre-Owned,EVGA,NVIDIA GeForce RTX 3060,12.0,EVGA GeForce RTX 3060 XC GAMING 12GB GDDR6 Graphics Card (12G-P5-3657-KR),Pre-Owned · EVGA · NVIDIA GeForce RTX 3060 · 12 GB,https://www.ebay.com/itm/115833907753?epid=2315640392&hash=item1af83d2a29%3Ag%3AvU8AAOSwY5lki5pI&amdata=enc%3AAQAIAAAAwBN5sA1Fqnvj5iYqz1K4bsxUay85lqh7tpUfvogzqM8iA8GoFy5rE1gm%2FUFOOlWOCDZGCFj6UlbD%2BdRPD77EvAjZzg4AHpGln9E3QUuDkRE1iPRb6dlwQ4Qld1N0wgnmMno9igaLuRuVdN8q4pgT6nOxujWIqhLIYC9xUlkl5acY3Jd37mSDkYSXpato%2BYHyz7uUlRzruBv2UP7ry7rz9TC3e40JWBHQuQEM1Jd9XXUgRxmAEo2pjdd3yj%2B8YBDaTg%3D%3D%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3080 10 GB,479.0,Pre-Owned,EVGA,NVIDIA GeForce RTX 3080,10.0,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB GDDR6X Graphics Card,Pre-Owned · EVGA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/295694789981?epid=28049305346&hash=item44d8c86d5d%3Ag%3AhBIAAOSwiipkWE-4&amdata=enc%3AAQAIAAAAwM0EglkGAEQqLM9FVCzZz8wN51kV%2FYapm2PmSh1hekFrDHov%2BtqmfAjWXM2k1iewImEtXMy5a1Vxegt%2FpAzfqditC3NC8LPH%2BvuvdfsiRi0K0atnWbkB7GKiU8mRmxfR5DehDpG5VFEt14q5FwnIt1Ll9CSxEq6ncl8%2BFzowdtk%2FUIz8trlhym4zG5uKs3OvdOMU1G5029ibRkN0gA%2FJ652UyeSOb58CNF1e7yhyZV74iwtgXzBmegONuEDHDFkqsg%3D%3D%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI AMD Radeon RX 5700 8 GB,119.98,Pre-Owned,MSI,AMD Radeon RX 5700,8.0,MSI AMD Radeon RX 5700 MECH OC GP 8GB Graphics Card GPU Upgraded Thermal Pads!,Pre-Owned · MSI · AMD Radeon RX 5700 · 8 GB,https://www.ebay.com/itm/325691242142?epid=6039791884&hash=item4bd4b5f69e%3Ag%3AaIsAAOSw%7EDRkh0pi&amdata=enc%3AAQAIAAAA4O%2F2Y9wlF4NhV96qoxQdw%2ByYoRqpEcA96HeQ2IWy0w66VkH6RyLNvJI7v%2FEYmiZDE%2B%2Fw6Vd3w15T83DBO3YuMkCdw6Nb%2BRzepgIuIcsWVG3WKHB3LUOZPvtIAQ3xYKgnN2QMrt8q5BCpWV%2F%2F55UO0alrRfw8Oht6MnGUFTnE9Ykf0ldN%2FyoDzyDOxo3s%2BoZ8raSfzatwUPpKIKCchb%2FgkMSZeYRAKj%2FrPxadTJrwNj%2FliUmf9D%2BV8X4ufsTWJ4m4jAau1i8A5EhZlByYNX1cJRnmVNM0rwDAly1SP0r8wMcV%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce RTX 3080 10 GB,415.0,Pre-Owned,NVIDIA,NVIDIA GeForce RTX 3080,10.0,NVIDIA GeForce RTX 3080 W/10GB GDDr6x Graphics Card,Pre-Owned · NVIDIA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/185944186193?epid=4040934334&hash=item2b4b231d51%3Ag%3Ao94AAOSwqoZkjH4J&amdata=enc%3AAQAIAAAA4JcbJptQ1mu8ntsvtZoYvI4nl%2F8vQl%2BwnupHx%2F5Lyd4EwZNPBCl%2BkZeHYwRjImM3iZpcVyXfxCiRWybWy4L762KWPZBkwG5esejkXw0i9ScQ1QRbwLdvp%2FjS9aCX0BWVs48UUYBujw5uSPQVmJssa1iPEj2gpKhEV70lrQgf2QR%2BRDz7ISyYwI2%2FgDHLPBhVeovuhzUcVnjwLJsDHtWkrwmjsq8rc0xDqusZJoV%2BEUzsVXJUR03Pmggy2Zgb0yCH0E%2BOUuAfAcv%2Byt58HNQNpFQvOzh8HhltkFppNJfgCD56%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
POWERCOLOR AMD Radeon RX 6800 XT 16 GB,450.0,Pre-Owned,POWERCOLOR,AMD Radeon RX 6800 XT,16.0,PowerColor Red Devil AMD Radeon RX 6800 XT 3DHE OC 16GB GDDR6 Graphic Card,Pre-Owned · PowerColor · AMD Radeon RX 6800 XT · 16 GB,https://www.ebay.com/itm/354854344127?epid=27042941808&hash=item529ef795bf%3Ag%3ACQkAAOSwuohkjNJV&amdata=enc%3AAQAIAAAA4No3K%2F0M4MDqAgMTF2mdcj68l2W7ww3q1ZP8pLXso4lAk2H9ebxRcZJa%2FjjdoNwNuIE2CdF6Vzzyp4iTd6FohoAZP68jfURxgNQYVw6tZV25tbDdCE7iz%2B2WVwLpS5ifq9zsIw70Zn1hkjBSEWrTR7tUYe3e7RyL9X0XoxhKFbIadRlxpexQrNeXZvquMhPsy0jYalXV%2FhiwjMi5MjpuuYQpBSlFjd4H%2F3UcjRQTxVPd7u0VvHpNupnZHna8Pvn9k%2BSbxdIo%2BxPcchHnmN30kqbatcUyOGnovABAlKoQHLRa%7Ctkp%3ABk9SR_6c1I2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
